family_id,observed_normalized_wording,observed_display_wording,canonical_physical_product,construction_shape,treatment,status,alias_target_family_id,semantic_decision,matched_product_wording,all_item_count,post_change_item_count,post_change_mg01_distribution,post_change_mg01_mg02_distribution,post_change_mg01_mg02_mg03_distribution,reviewer,review_date,dictionary_version,singleton_exception
PT-DCCE809588,mixed pack 8 x 51 canvas,"Mixed pack, ""8 x 51"" Canvas",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mixed pack dc marvel,"MIXED PACK, DC-MARVEL",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mixed sku disney marvel,Mixed Sku Disney & Marvel,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-8A3F648D4E,mmba mntlity mmba jrsy fltr frame canvas w high gloss 11x14 x1 5,"MMBA MNTLITY, MMBA JRSY, FLTR FRME CNVS W HIGH GLOSS, 11X14"" X1.5""",Canvas,Stretched,High Gloss,alias,PT-8A3F648D4E,Reviewed physical-product rule matched the full description,canvas,1,1,B: 1,B|F2: 1,B|F2|H1: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-435ED49290,mmba mntlty jrdn lmts like fears clrful wmn hdphns be strong printed canvas 30x20 x1 5,"MMBA MNTLTY, JRDN LMTS LIKE FEARS, CLRFUL WMN HDPHNS, BE STRONG, PRNTD CNVS, 30X20"" X1.5""",Canvas,Stretched,Printed,alias,PT-435ED49290,Reviewed physical-product rule matched the full description,canvas,1,1,V: 1,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mmba mntlty kbe mssi love the gme 20x16 x1 5,"MMBA MNTLTY, KBE, MSSI LOVE THE GME, 20X16"" X1.5,""",,,,needs_review,,No reviewed physical-product rule matched,,1,1,A: 1,A|A2: 1,A|A2|11: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-435ED49290,mmba rest at the end jrdn play to win printed canvas w hlofoil 16x20 x1 5,"MMBA REST AT THE END, JRDN PLAY TO WIN, PRNTD CNVS W HLOFOIL, 16X20"" X1.5""",Canvas,Stretched,Printed,alias,PT-435ED49290,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|11: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-42A06F3140,mny bag wrk hrd mny sprts cr jrdn framed art undr glass framed art undr glass w foil 30x20 x1 2,"Mny Bag, Wrk Hrd Mny, Sprts Cr, Jrdn, Frmd Art Undr Glss, Frmd Art Undr Glss w Foil 30x20"" x1.2""",Framed Glass Art,Glass,Foil,alias,PT-42A06F3140,Reviewed physical-product rule matched the full description,glass framed art,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mold charge,MOLD CHARGE,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,molded foam assorted 15 x15,"Molded Foam Assorted 15""x15""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,molded foam bb 8 15 x15,"Molded Foam BB-8 15""x15""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,molded foam darth vader 15 x15,"Molded Foam Darth Vader 15""x15""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,molded foam death star 15 x15,"Molded Foam Death Star 15""x15""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,molded foam sports 15 x 15,Molded Foam Sports 15” x 15”,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,molded foam x wing 15 x15,"Molded Foam X-Wing 15""x15""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,molded foam yoda 15x15,molded foam yoda 15x15,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,molded frame art,Molded Frame Art,,,,needs_review,,No reviewed physical-product rule matched,,1,1,B: 1,B|R1: 1,B|R1|Y2: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,molded shadowbow batman panels 12 5 x 15 25,"Molded Shadowbow Batman Panels 12.5 x 15.25""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,molded shadowbox 12 5x15 25 batman,Molded Shadowbox 12.5x15.25 Batman,Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,molded shadowbox 12 5x15 25 black panther panels,molded shadowbox 12.5x15.25- black panther panels,Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,molded shadowbox 12 5x15 25 dc assorted,"Molded Shadowbox 12.5x15.25"" DC Assorted",Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,molded shadowbox 12 5x15 25 dc assorted panels,molded shadowbox 12.5x15.25- DC Assorted panels,Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,molded shadowbox 12 5x15 25 hulk panels,molded shadowbox 12.5x15.25- hulk panels,Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,molded shadowbox 12 5x15 25 justice leag,Molded Shadowbox 12.5x15.25 Justice Leag,Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,molded shadowbox 12 5x15 25 superman,Molded Shadowbox 12.5x15.25 Superman,Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,molded shadowbox 12 5x15 25 superman panels,molded shadowbox 12.5x15.25- SUPERMAN panels,Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,molded shadowbox 12 5x15 25 wonder woman,Molded Shadowbox 12.5x15.25 Wonder Woman,Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,molded shadowbox 12 5x15 25x1 captain america panels,"Molded shadowbox 12.5x15.25x1""- captain america panels",Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,molded shadowbox toy story 4,Molded Shadowbox Toy Story 4,Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-B24577E1FE,monument valley 11x17 13x19 3d lenticular landscape in 1 mdf frame,"Monument Valley 11x17(13x19) 3D lenticular Landscape, in 1"" MDF frame",Framed Lenticular Art,3D Lenticular,,alias,PT-B24577E1FE,Reviewed physical-product rule matched the full description,3d lenticular,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-B24577E1FE,moose 20 x 27 3d lenticular in 1 mdf frame,"Moose 20 x 27"" 3D Lenticular in 1"" MDF Frame",Framed Lenticular Art,3D Lenticular,,alias,PT-B24577E1FE,Reviewed physical-product rule matched the full description,3d lenticular,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,moose collage,MOOSE COLLAGE,,,,needs_review,,No reviewed physical-product rule matched,,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,moose generic collage,MOOSE GENERIC COLLAGE,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,moose generic collage framed 61cm x 61cm,Moose Generic Collage Framed 61cm x 61cm,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mortal kombat canvas mortal kombat 1 key art gold 24x36,"Mortal Kombat canvas Mortal Kombat 1 key art gold 24x36""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mortal kombat canvas mortal kombat cover art fire vs ice 24x36,"Mortal Kombat canvas Mortal Kombat cover art fire vs ice 24x36""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mortal kombat canvas mortal kombat logo w dragon 10x14,"Mortal Kombat canvas Mortal Kombat logo w dragon 10x14""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mortal kombat canvas w foil mortal kombat logo w dragon 12x16,"Mortal Kombat canvas w foil Mortal Kombat logo w dragon 12x16""",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-987B10E9B6,mortal kombat metallic canvas mortal kombat fight scene with logo 17x17,"Mortal Kombat metallic canvas Mortal Kombat fight scene with logo 17x17""",Canvas,Stretched,Metallic,alias,PT-987B10E9B6,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-987B10E9B6,mortal kombat metallic canvas mortal kombat logo on black 13x17,"Mortal Kombat metallic canvas Mortal Kombat logo on black 13x17""",Canvas,Stretched,Metallic,alias,PT-987B10E9B6,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-6AA8BDABD1,motivational avocado shadowbox bank 6x6 x1 5 depth,"Motivational Avocado Shadow Box Bank 6x6"" x1.5"" depth",Framed Shadowbox,Shadowbox,,alias,PT-6AA8BDABD1,Reviewed physical-product rule matched the full description,shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-6AA8BDABD1,motivational quote shadowbox bank 6x6 x1 5 depth,"Motivational Quote Shadow Box Bank 6x6"" x1.5"" depth",Framed Shadowbox,Shadowbox,,alias,PT-6AA8BDABD1,Reviewed physical-product rule matched the full description,shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-6AA8BDABD1,motivational woman shadowbox bank 6x6 x1 5 depth,"Motivational Woman Shadow Box Bank 6x6"" x1.5"" depth",Framed Shadowbox,Shadowbox,,alias,PT-6AA8BDABD1,Reviewed physical-product rule matched the full description,shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-6AA8BDABD1,motocycle shadowbox bank 6x6 x1 5 depth,"Motocycle Shadow Box Bank 6x6"" x1.5"" depth",Framed Shadowbox,Shadowbox,,alias,PT-6AA8BDABD1,Reviewed physical-product rule matched the full description,shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,motorcycle collage,MOTORCYCLE COLLAGE,,,,needs_review,,No reviewed physical-product rule matched,,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,motorcycle generic collage framed 70cm x,Motorcycle Generic Collage Framed 70cm x,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-91239DF9AB,mountain lake house canvas tapestry with wood bars,Mountain Lake House Canvas Tapestry with Wood Bars,Canvas Tapestry,Wood-Bar Hanging,,alias,PT-91239DF9AB,Reviewed physical-product rule matched the full description,canvas tapestry,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-9C3DA1FB68,mountain scene framed art under glass 20x30 x1,"Mountain Scene Framed Art Under Glass 20x30"" x1""",Framed Print,Paper,Plain or Printed,alias,PT-9C3DA1FB68,Reviewed physical-product rule matched the full description,framed art,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-435ED49290,mountain scene with moose framed printed canvas,Mountain Scene with Moose Framed Printed Canvas,Canvas,Stretched,Printed,alias,PT-435ED49290,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-91239DF9AB,mountain waterfall canvas tapestry with wood bars,Mountain Waterfall Canvas Tapestry with Wood Bars,Canvas Tapestry,Wood-Bar Hanging,,alias,PT-91239DF9AB,Reviewed physical-product rule matched the full description,canvas tapestry,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mrp103s asstd,MRP103S ASSTD,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mrvel asst hex tiles,MRVEL ASST HEX TILES,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mrvl 3d lentclr 11x17,"Mrvl 3D Lentclr 11x17""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl canvas 16x20,"Mrvl cnvs 16x20""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl canvas 24x36 x1 125,"MRVL, CNVS, 24X36"" X1.125""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|01: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mrvl canvas w allovr gel canvas w foil lbrn drven by prpse flwr field w god all thngs pssible 28x1,"MRVL, CNVS W ALLOVR  GEL, CNVS W FOIL, LBRN DRVEN BY PRPSE, FLWR FIELD W GOD ALL THNGS PSSIBLE, 28x1",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|W4: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mrvl canvas w foil canvas 16x20,"MRVL, CNVS W FOIL, CNVS, 16X20""",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl dc canvas 24x36,"Mrvl, DC Cnvs 24x36""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl dc canvas 24x36 x1 125,"MRVL, DC, CNVS, 24X36"" X1.125""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|A2: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl dc canvas 6x36,"Mrvl, DC, Cnvs 6x36""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mrvl dc canvas canvas w foil 24x36,"Mrvl, DC, cnvs, cnvs w foil, 24x36""",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mrvl dc canvas w foil lbrn nvr gve up canvas w gel 16x20 x 1 5,"MRVL, DC, CNVS W FOIL, LBRN NVR GVE UP, CNVS W GEL, 16X20"" X 1.5""",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|W4: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl dc cmcs 24x36 plain canvases,"Mrvl, DC cmcs 24x36"" Plain Canvases",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvases,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mrvl dc disny metllc canvas canvas w foil canvas w glttr 22x28,"Mrvl, DC, Disny metllc cnvs, cnvs w foil, cnvs w glttr 22x28""",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mrvl dc disny mlded shdwbox 16x20,"Mrvl, DC, Disny Mlded Shdwbox 16x20""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl dc dsny mtllic canvas 13x19 x1 5,"MRVL, DC, DSNY, MTLLIC CNVS, 13X19"" X1.5""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl dc kobe its a cmpttion mtllc canvas 13x19 x1 5,"MRVL, DC, KOBE ITS A CMPTTION, MTLLC CNVS, 13X19"" X1.5""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|B3: 1,A|B3|01: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-987B10E9B6,mrvl dc metallic canvas 13x19,"Mrvl, DC Metallic cnvs 13x19""",Canvas,Stretched,Metallic,alias,PT-987B10E9B6,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl dc plain canvas 24x36,"MRVL, DC, PLAIN CNVS, 24X36""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,1,A: 1,A|A2: 1,A|A2|A2: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl dinsy pyo canvas 16x20,"Mrvl, Dinsy PYO cnvs 16x20""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-9F5E698200,mrvl disn greybrd fx book storage 8 5x12 7x10,"Mrvl, Disn Greybrd fx book strge 8.5x12"", 7x10""",Book,Printed Book,,alias,PT-9F5E698200,Reviewed physical-product rule matched the full description,book,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mrvl disn mdf blck perpetual clndr 4 33x7,"Mrvl, Disn MDF Blck perpetual clndr 4.33x7""",,,,needs_review,,No reviewed physical-product rule matched,,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-8134FADF5B,mrvl disn mdf pencil cup 3x4,"Mrvl, Disn MDF Pencil cup 3x4""",Pencil Cup,Organizer,,alias,PT-8134FADF5B,Reviewed physical-product rule matched the full description,pencil cup,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mrvl disney canvas canvas w foil 12x16 16x20,"Mrvl, Disney, cnvs, cnvs w foil 12x16"", 16x20""",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mrvl disney canvas canvas w foil 12x20,"Mrvl, Disney, cnvs, cnvs w foil 12x20""",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mrvl disney canvas canvas w foil 16x20,"Mrvl, Disney, cnvs, cnvs w foil 16x20""",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-82CA6245E0,mrvl disney pnuts printed glass printed glass w glttr 12x12,"Mrvl, Disney, Pnuts, prntd glass, prntd glss w glttr 12x12""",Framed Glass Art,Printed Glass,Printed,alias,PT-82CA6245E0,Reviewed physical-product rule matched the full description,printed glass,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl disny canvas 10x14 10x13 5,"Mrvl, Disny Cnvs 10x14"", 10x13.5""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mrvl disny canvas canvas w foil 22x28,"Mrvl, Disny cnvs, cnvs w foil 22x28""",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mrvl disny canvas canvas w foil canvas w gel canvas w glttr 14x28,"Mrvl, Disny cnvs, cnvs w foil, cnvs w gel, cnvs w glttr 14x28""",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-435ED49290,mrvl disny canvas fltng frm embssd ppr print 16x16,"Mrvl, Disny cnvs, fltng frm embssd ppr prnt 16x16""",Canvas,Stretched,Printed,alias,PT-435ED49290,Reviewed physical-product rule matched the full description,canvas,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-435ED49290,mrvl disny canvas fltng frm embssd ppr print mlded shadowbox 15x20,"Mrvl, Disny cnvs, fltng frm embssd ppr prnt, mlded shdwbx 15x20""",Canvas,Stretched,Printed,alias,PT-435ED49290,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mrvl disny canvas w foil canvas gel ct 16x20,"Mrvl, Disny cnvs w foil, cnvs gel-ct 16x20""",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-D50AE129CB,mrvl disny dc canvas w foil 16x20,"Mrvl, Disny DC cnvs w foil 16x20""",Canvas,Stretched,Foil,alias,PT-D50AE129CB,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mrvl disny dc ppg framed hghglass print 13x19,"Mrvl, Disny, DC, PPG Frmd HghGlss Prnt 13x19""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mrvl disny framed high glass print 10x30,"Mrvl, Disny Frmd high glss prnt 10x30""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl disny metllc canvas canvas w glttr 20x30,"Mrvl, Disny metllc cnvs, cnvs w glttr 20x30""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mrvl disny mlded foam 15x15,"Mrvl, Disny Mlded Foam 15x15""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mrvl disny molded shwbx 12 5x15 25,"Mrvl. Disny Molded shwbx 12.5x15.25""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-9F5E698200,mrvl disny peants greyboard fx book storage 7x10 8 5x12,"Mrvl, Disny, Peants grybrd fx book strge 7x10"", 8.5x12""",Book,Printed Book,,alias,PT-9F5E698200,Reviewed physical-product rule matched the full description,book,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-82CA6245E0,mrvl disny printed glass 12x12,"Mrvl, Disny prntd glss 12x12""",Framed Glass Art,Printed Glass,Printed,alias,PT-82CA6245E0,Reviewed physical-product rule matched the full description,printed glass,3,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-B24577E1FE,mrvl disny rck mrty 3d lenticular 13x19,"Mrvl, Disny, Rck & Mrty 3D Lenticular 13x19""",Framed Lenticular Art,3D Lenticular,,alias,PT-B24577E1FE,Reviewed physical-product rule matched the full description,3d lenticular,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl disny rck mrty canvas canvas w glttr 16x20,"Mrvl, Disny, Rck&Mrty Cnvs, Cnvs w glttr 16x20""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-82CA6245E0,mrvl dnsy printed glass 12x12,"Mrvl, Dnsy Prntd Glss 12x12""",Framed Glass Art,Printed Glass,Printed,alias,PT-82CA6245E0,Reviewed physical-product rule matched the full description,printed glass,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,mrvl dsny 3 drwr tier storage 11 5x34 x11 5,"MRVL, DSNY, 3 DRWR TIER STRGE, 11.5X34"" X11.5""",,,,needs_review,,No reviewed physical-product rule matched,,2,2,N: 2,N|T3: 2,N|T3|S7: 2,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-7DA89C275E,mrvl dsny canvas w all ovr gel canvas w all ovr glttr canvas 16x16,"MRVL, DSNY, CNVS W ALL-OVR GEL, CNVS W ALL-OVR GLTTR, CNVS, 16X16""",Canvas,Stretched,Gel Coat,alias,PT-7DA89C275E,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl dsny cyo canvas kit w 12 pnt pots and brsh canvas set w 12 pnt pots and brsh 11x14,"MRVL, DSNY, CYO CNVS KIT W 12 PNT POTS AND BRSH, CNVS SET W 12 PNT POTS AND BRSH, 11X14""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,mrvl dsny dc canvas w mtllc canvas hgh glass canvas 16x20,"MRVL, DSNY, DC, CNVS W MTLLC, CNVS, HGH GLSS CNVS, 16X20""",Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
