styleGuide,characterName,sourceCharacterId,status,rules,identityName,propertyCode,propertyVia,reason
"WWE Superstars, Divas, Legends & Logos",Jordan Myles,578,AUTO_RESOLVED,PRIMARY_ONLY,Jordan Myles,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Jordyn Grace,910,AUTO_RESOLVED,PRIMARY_ONLY,Jordyn Grace,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Josh Briggs,756,AUTO_RESOLVED,PRIMARY_ONLY,Josh Briggs,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Joshua Black,804,AUTO_RESOLVED,PRIMARY_ONLY,Joshua Black,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Julius Creed,703,AUTO_RESOLVED,PRIMARY_ONLY,Julius Creed,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Junkyard Dog,259,AUTO_RESOLVED,PRIMARY_ONLY,Junkyard Dog,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kacy Catanzaro,566,AUTO_RESOLVED,PRIMARY_ONLY,Kacy Catanzaro,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kairi Sane,500,AUTO_RESOLVED,PRIMARY_ONLY,Kairi Sane,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kale Dixon,805,AUTO_RESOLVED,PRIMARY_ONLY,Kale Dixon,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kama,383,AUTO_RESOLVED,PRIMARY_ONLY,Kama,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kamala,260,AUTO_RESOLVED,PRIMARY_ONLY,Kamala,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kane,148,AUTO_RESOLVED,PRIMARY_ONLY,Kane,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Karmen Petrovic,737,AUTO_RESOLVED,PRIMARY_ONLY,Karmen Petrovic,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Keanu Carver,806,AUTO_RESOLVED,PRIMARY_ONLY,Keanu Carver,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Keith Lee,541,AUTO_RESOLVED,PRIMARY_ONLY,Keith Lee,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kelani Jordan,763,AUTO_RESOLVED,PRIMARY_ONLY,Kelani Jordan,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kelly Kelly,860,AUTO_RESOLVED,PRIMARY_ONLY,Kelly Kelly,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Ken Shamrock,406,AUTO_RESOLVED,PRIMARY_ONLY,Ken Shamrock,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kendal Grey,816,AUTO_RESOLVED,PRIMARY_ONLY,Kendal Grey,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kerry Von Erich,446,AUTO_RESOLVED,PRIMARY_ONLY,Kerry Von Erich,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kevin Nash,363,AUTO_RESOLVED,PRIMARY_ONLY,Kevin Nash,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kevin Owens,386,AUTO_RESOLVED,PRIMARY_ONLY,Kevin Owens,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kevin Von Erich,445,AUTO_RESOLVED,PRIMARY_ONLY,Kevin Von Erich,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kiana James,713,AUTO_RESOLVED,PRIMARY_ONLY,Kiana James,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Killian Dane,483,AUTO_RESOLVED,PRIMARY_ONLY,Killian Dane,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",King Kong Bundy,861,AUTO_RESOLVED,PRIMARY_ONLY,King Kong Bundy,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",King of the Ring,706,AUTO_RESOLVED,PRIMARY_ONLY,King of the Ring,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kit Wilson,669,AUTO_RESOLVED,PRIMARY_ONLY,Kit Wilson,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kofi Kingston,227,AUTO_RESOLVED,PRIMARY_ONLY,Kofi Kingston,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Koko B. Ware,261,AUTO_RESOLVED,PRIMARY_ONLY,Koko B. Ware,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kona Reeves,492,AUTO_RESOLVED,PRIMARY_ONLY,Kona Reeves,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kurt Angle,471,AUTO_RESOLVED,PRIMARY_ONLY,Kurt Angle,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kushida,596,AUTO_RESOLVED,PRIMARY_ONLY,Kushida,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Kyle O'Reilly,515,AUTO_RESOLVED,PRIMARY_ONLY,Kyle O'Reilly,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",LA Knight,620,AUTO_RESOLVED,PRIMARY_ONLY,LA Knight,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Lacey Evans,521,AUTO_RESOLVED,PRIMARY_ONLY,Lacey Evans,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Lainey Reid,817,AUTO_RESOLVED,PRIMARY_ONLY,Lainey Reid,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Lana,167,AUTO_RESOLVED,PRIMARY_ONLY,Lana,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Lash Legend,662,AUTO_RESOLVED,PRIMARY_ONLY,Lash Legend,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Layla Diggs,818,AUTO_RESOLVED,PRIMARY_ONLY,Layla Diggs,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Leigh Laurel,819,AUTO_RESOLVED,PRIMARY_ONLY,Leigh Laurel,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Leilani Kai,891,AUTO_RESOLVED,PRIMARY_ONLY,Leilani Kai,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Lex Luger,292,AUTO_RESOLVED,PRIMARY_ONLY,Lex Luger,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Lexis King,749,AUTO_RESOLVED,PRIMARY_ONLY,Lexis King,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Lilian Garcia,342,AUTO_RESOLVED,PRIMARY_ONLY,Lilian Garcia,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Lince Dorado,472,AUTO_RESOLVED,PRIMARY_ONLY,Lince Dorado,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Lita,337,AUTO_RESOLVED,PRIMARY_ONLY,Lita,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Liv Morgan,452,AUTO_RESOLVED,PRIMARY_ONLY,Liv Morgan,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Logan Paul,670,AUTO_RESOLVED,PRIMARY_ONLY,Logan Paul,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Lola Vice,762,AUTO_RESOLVED,PRIMARY_ONLY,Lola Vice,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Lord Steven Regal,395,AUTO_RESOLVED,PRIMARY_ONLY,Lord Steven Regal,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Luca Crusifino,777,AUTO_RESOLVED,PRIMARY_ONLY,Luca Crusifino,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Lucien Price,729,AUTO_RESOLVED,PRIMARY_ONLY,Lucien Price,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Ludwig Kaiser,665,AUTO_RESOLVED,PRIMARY_ONLY,Ludwig Kaiser,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Lyra Valkyria,723,AUTO_RESOLVED,PRIMARY_ONLY,Lyra Valkyria,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Mace,614,AUTO_RESOLVED,PRIMARY_ONLY,Mace,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Macho Man Randy Savage,288,AUTO_RESOLVED,PRIMARY_ONLY,Macho Man Randy Savage,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Madcap Moss,640,AUTO_RESOLVED,PRIMARY_ONLY,Madcap Moss,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Mae Young,560,AUTO_RESOLVED,PRIMARY_ONLY,Mae Young,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Magnum TA,561,AUTO_RESOLVED,PRIMARY_ONLY,Magnum TA,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Malik Blade,730,AUTO_RESOLVED,PRIMARY_ONLY,Malik Blade,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Mandy Rose,444,AUTO_RESOLVED,PRIMARY_ONLY,Mandy Rose,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Mankind,562,AUTO_RESOLVED,PRIMARY_ONLY,Mankind,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Mansoor,673,AUTO_RESOLVED,PRIMARY_ONLY,Mansoor,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Mark Henry,224,AUTO_RESOLVED,PRIMARY_ONLY,Mark Henry,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Marlena,563,AUTO_RESOLVED,PRIMARY_ONLY,Marlena,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Maryse,458,AUTO_RESOLVED,PRIMARY_ONLY,Maryse,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Matt Cardona,922,AUTO_RESOLVED,PRIMARY_ONLY,Matt Cardona,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Maxxine Dupri,718,AUTO_RESOLVED,PRIMARY_ONLY,Maxxine Dupri,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Mia Yim,580,AUTO_RESOLVED,PRIMARY_ONLY,Mia Yim,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Michael Cole,413,AUTO_RESOLVED,PRIMARY_ONLY,Michael Cole,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Michael Hayes,293,AUTO_RESOLVED,PRIMARY_ONLY,Michael Hayes,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Michael Wallstreet,835,AUTO_RESOLVED,PRIMARY_ONLY,Michael Wallstreet,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Michelle McCool,750,AUTO_RESOLVED,PRIMARY_ONLY,Michelle McCool,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Michian,717,AUTO_RESOLVED,PRIMARY_ONLY,Michian,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Michin,769,AUTO_RESOLVED,PRIMARY_ONLY,Michin,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Mick Foley,206,AUTO_RESOLVED,PRIMARY_ONLY,Mick Foley,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Mike Rome,868,AUTO_RESOLVED,PRIMARY_ONLY,Mike Rome,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Mike Rotunda,838,AUTO_RESOLVED,PRIMARY_ONLY,Mike Rotunda,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Miss Elizabeth,412,AUTO_RESOLVED,PRIMARY_ONLY,Miss Elizabeth,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Molly Holly,636,AUTO_RESOLVED,PRIMARY_ONLY,Molly Holly,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Money in the Bank,322,AUTO_RESOLVED,PRIMARY_ONLY,Money in the Bank,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Montez Ford,529,AUTO_RESOLVED,PRIMARY_ONLY,Montez Ford,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Mosh,735,AUTO_RESOLVED,PRIMARY_ONLY,Mosh,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Mr Perfect Curt Hennig,274,AUTO_RESOLVED,PRIMARY_ONLY,Mr Perfect Curt Hennig,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Mr. Fuji,873,AUTO_RESOLVED,PRIMARY_ONLY,Mr. Fuji,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Mr. McMahon,368,AUTO_RESOLVED,PRIMARY_ONLY,Mr. McMahon,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Mr. Perfect,421,AUTO_RESOLVED,PRIMARY_ONLY,Mr. Perfect,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Mr. Stone,775,AUTO_RESOLVED,PRIMARY_ONLY,Mr. Stone,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Mr. Wonderful Paul Orndorff,275,AUTO_RESOLVED,PRIMARY_ONLY,Mr. Wonderful Paul Orndorff,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Muhammad Ali,649,AUTO_RESOLVED,PRIMARY_ONLY,Muhammad Ali,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Myles Borne,786,AUTO_RESOLVED,PRIMARY_ONLY,Myles Borne,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Naomi,195,AUTO_RESOLVED,PRIMARY_ONLY,Naomi,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Nash Carter,618,AUTO_RESOLVED,PRIMARY_ONLY,Nash Carter,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Natalya,186,AUTO_RESOLVED,PRIMARY_ONLY,Natalya,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Nathan Fraser,692,AUTO_RESOLVED,PRIMARY_ONLY,Nathan Fraser,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",New Age Outlaws,223,AUTO_RESOLVED,PRIMARY_ONLY,New Age Outlaws,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",New Jack,892,AUTO_RESOLVED,PRIMARY_ONLY,New Jack,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Nia Jax,438,AUTO_RESOLVED,PRIMARY_ONLY,Nia Jax,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Nick Aldis,855,AUTO_RESOLVED,PRIMARY_ONLY,Nick Aldis,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Nick Miller,530,AUTO_RESOLVED,PRIMARY_ONLY,Nick Miller,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Night of Champions,325,AUTO_RESOLVED,PRIMARY_ONLY,Night of Champions,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Nikki Bella,185,AUTO_RESOLVED,PRIMARY_ONLY,Nikki Bella,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Nikki Cross,707,AUTO_RESOLVED,PRIMARY_ONLY,Nikki Cross,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Nikkita Lyons,697,AUTO_RESOLVED,PRIMARY_ONLY,Nikkita Lyons,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Nikolai Volkoff,295,AUTO_RESOLVED,PRIMARY_ONLY,Nikolai Volkoff,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Noam Dar,510,AUTO_RESOLVED,PRIMARY_ONLY,Noam Dar,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Norman Riley,839,AUTO_RESOLVED,PRIMARY_ONLY,Norman Riley,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Norman Smiley,457,AUTO_RESOLVED,PRIMARY_ONLY,Norman Smiley,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",nWo,393,AUTO_RESOLVED,PRIMARY_ONLY,nWo,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",NXT,765,AUTO_RESOLVED,PRIMARY_ONLY,NXT,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",NXT Title,375,AUTO_RESOLVED,PRIMARY_ONLY,NXT Title,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Oba Femi,754,AUTO_RESOLVED,PRIMARY_ONLY,Oba Femi,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Odyssey Jones,766,AUTO_RESOLVED,PRIMARY_ONLY,Odyssey Jones,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Omos,633,AUTO_RESOLVED,PRIMARY_ONLY,Omos,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Oney Lorcan,531,AUTO_RESOLVED,PRIMARY_ONLY,Oney Lorcan,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Otis,532,AUTO_RESOLVED,PRIMARY_ONLY,Otis,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Paige,219,AUTO_RESOLVED,PRIMARY_ONLY,Paige,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Papa Shango,384,AUTO_RESOLVED,PRIMARY_ONLY,Papa Shango,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Pat McAfee,671,AUTO_RESOLVED,PRIMARY_ONLY,Pat McAfee,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Pat Patterson,297,AUTO_RESOLVED,PRIMARY_ONLY,Pat Patterson,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Paul Bearer,298,AUTO_RESOLVED,PRIMARY_ONLY,Paul Bearer,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Paul Heyman,146,AUTO_RESOLVED,PRIMARY_ONLY,Paul Heyman,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Penina Tuilaepa,820,AUTO_RESOLVED,PRIMARY_ONLY,Penina Tuilaepa,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Penta,881,AUTO_RESOLVED,PRIMARY_ONLY,Penta,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Pete Dunne,496,AUTO_RESOLVED,PRIMARY_ONLY,Pete Dunne,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Pete Williams,865,AUTO_RESOLVED,PRIMARY_ONLY,Pete Williams,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Peyton Royce,430,AUTO_RESOLVED,PRIMARY_ONLY,Peyton Royce,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Piper Niven,634,AUTO_RESOLVED,PRIMARY_ONLY,Piper Niven,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",R-Truth,229,AUTO_RESOLVED,PRIMARY_ONLY,R-Truth,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Randy Orton,144,AUTO_RESOLVED,PRIMARY_ONLY,Randy Orton,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Raquel Rodriguez,607,AUTO_RESOLVED,PRIMARY_ONLY,Raquel Rodriguez,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Raul Mendoza,536,AUTO_RESOLVED,PRIMARY_ONLY,Raul Mendoza,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Ravishing Rick Rude,276,AUTO_RESOLVED,PRIMARY_ONLY,Ravishing Rick Rude,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Raw logo,379,NON_CHARACTER_EXCLUDED,LOGO_LABEL,,,,"Guide name, logo, or ""general"" royalty label"
"WWE Superstars, Divas, Legends & Logos",Razor Ramon,332,AUTO_RESOLVED,PRIMARY_ONLY,Razor Ramon,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Reckoning,617,AUTO_RESOLVED,PRIMARY_ONLY,Reckoning,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Red Rooster,840,AUTO_RESOLVED,PRIMARY_ONLY,Red Rooster,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Renee Young,343,AUTO_RESOLVED,PRIMARY_ONLY,Renee Young,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Rey Fenix,912,AUTO_RESOLVED,PRIMARY_ONLY,Rey Fenix,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Rey Mysterio,131,AUTO_RESOLVED,PRIMARY_ONLY,Rey Mysterio,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Rezar,498,AUTO_RESOLVED,PRIMARY_ONLY,Rezar,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Rhea Ripley,540,AUTO_RESOLVED,PRIMARY_ONLY,Rhea Ripley,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Rhyno,460,AUTO_RESOLVED,PRIMARY_ONLY,Rhyno,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Rick Boogs,639,AUTO_RESOLVED,PRIMARY_ONLY,Rick Boogs,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Rick Steiner,686,AUTO_RESOLVED,PRIMARY_ONLY,Rick Steiner,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Ricky Saints,911,AUTO_RESOLVED,PRIMARY_ONLY,Ricky Saints,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Ricochet,522,AUTO_RESOLVED,PRIMARY_ONLY,Ricochet,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Riddle,528,AUTO_RESOLVED,PRIMARY_ONLY,Riddle,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Ridge Holland,659,AUTO_RESOLVED,PRIMARY_ONLY,Ridge Holland,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Rikishi,399,AUTO_RESOLVED,PRIMARY_ONLY,Rikishi,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Road Dogg,155,AUTO_RESOLVED,PRIMARY_ONLY,Road Dogg,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Rob Van Dam,290,AUTO_RESOLVED,PRIMARY_ONLY,Rob Van Dam,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Robert Roode,468,AUTO_RESOLVED,PRIMARY_ONLY,Robert Roode,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Robert Stone,576,AUTO_RESOLVED,PRIMARY_ONLY,Robert Stone,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Rocky Johnson,304,AUTO_RESOLVED,PRIMARY_ONLY,Rocky Johnson,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Rod Zapata,869,AUTO_RESOLVED,PRIMARY_ONLY,Rod Zapata,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Roderick Strong,480,AUTO_RESOLVED,PRIMARY_ONLY,Roderick Strong,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Roman Reigns,150,AUTO_RESOLVED,PRIMARY_ONLY,Roman Reigns,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Ron Killings,921,AUTO_RESOLVED,PRIMARY_ONLY,Ron Killings,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Ron Simmons,843,AUTO_RESOLVED,PRIMARY_ONLY,Ron Simmons,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Rosey,664,AUTO_RESOLVED,PRIMARY_ONLY,Rosey,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Rowdy Roddy Piper,305,AUTO_RESOLVED,PRIMARY_ONLY,Rowdy Roddy Piper,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Roxanne Perez,660,AUTO_RESOLVED,PRIMARY_ONLY,Roxanne Perez,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Royal Rumble,317,AUTO_RESOLVED,PRIMARY_ONLY,Royal Rumble,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Royce Keys,923,AUTO_RESOLVED,PRIMARY_ONLY,Royce Keys,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Rusev,194,AUTO_RESOLVED,PRIMARY_ONLY,Rusev,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",RVD,299,AUTO_RESOLVED,PRIMARY_ONLY,RVD,WSU,STYLE_GUIDE_CODE,
"WWE Superstars, Divas, Legends & Logos",Ryan Tran,907,AUTO_RESOLVED,PRIMARY_ONLY,Ryan Tran,WSU,STYLE_GUIDE_CODE,
